seg_id,s_mean,n_raters,pos_rate
20627,-0.4156362212577788,3,0.0
20628,-0.4156362212577788,3,0.0
20629,-0.4156362212577788,3,0.0
20631,-0.4156362212577788,3,0.0
20632,-0.4156362212577788,3,0.0
20633,-0.4156362212577788,3,0.0
20634,-0.4156362212577788,3,0.0
20635,-0.4156362212577788,3,0.0
20636,-0.5362920729120276,15,0.0
20637,-0.4037417572004679,3,0.0
20638,-0.4037417572004679,3,0.0
20639,-0.4037417572004679,3,0.0
20640,-0.4037417572004679,3,0.0
20641,-0.40398933973352325,3,0.0
20642,-0.40398933973352325,3,0.0
20643,-0.40398933973352325,3,0.0
20644,-0.40398933973352325,3,0.0
20647,-0.40401336230541907,3,0.0
20648,-0.40401336230541907,3,0.0
20649,-0.40401336230541907,3,0.0
20650,-0.4036177777347193,3,0.0
20651,-0.4036177777347193,3,0.0
20652,-0.4036177777347193,3,0.0
20653,-0.4085531731734693,3,0.0
20654,-0.4085531731734693,3,0.0
20655,-0.4085531731734693,3,0.0
20656,-0.4085531731734693,3,0.0
20657,-0.4085531731734693,3,0.0
20658,-0.4085531731734693,3,0.0
20659,-0.4085531731734693,3,0.0
20660,-0.4085531731734693,3,0.0
20661,-0.4085531731734693,3,0.0
20663,-0.4123455065958567,3,0.0
20664,-0.4123455065958567,3,0.0
20665,-0.4123455065958567,3,0.0
20666,-0.40785431824049273,3,0.0
20667,-0.40785431824049273,3,0.0
20668,-0.40785431824049273,3,0.0
20669,-0.40785431824049273,3,0.0
20670,-0.2643779150273387,3,0.3333333333333333
20671,-0.40785431824049273,3,0.0
20672,-0.40785431824049273,3,0.0
20673,-0.40785431824049273,3,0.0
20674,-0.40785431824049273,3,0.0
20675,-0.40785431824049273,3,0.0
20676,-0.40785431824049273,3,0.0
20677,-0.40785431824049273,3,0.0
20678,-0.40785431824049273,3,0.0
20679,-0.40785431824049273,3,0.0
20680,-0.40785431824049273,3,0.0
20681,-0.40785431824049273,3,0.0
20682,-0.40785431824049273,3,0.0
20683,-0.40785431824049273,3,0.0
20684,-0.40785431824049273,3,0.0
20685,-0.40785431824049273,3,0.0
20686,-0.40785431824049273,3,0.0
20687,-0.40785431824049273,3,0.0
20688,-0.40785431824049273,3,0.0
20689,-0.40785431824049273,3,0.0
20690,-0.40785431824049273,3,0.0
20691,-0.40785431824049273,3,0.0
20692,-0.40785431824049273,3,0.0
20693,-0.40785431824049273,3,0.0
20694,-0.40785431824049273,3,0.0
20695,-0.32836135774312913,14,0.07142857142857142
20696,-0.4036177777347193,3,0.0
20697,-0.40401336230541907,3,0.0
20698,-0.40401336230541907,3,0.0
20699,-0.40401336230541907,3,0.0
20700,-0.40401336230541907,3,0.0
20701,-0.40401336230541907,3,0.0
20702,-0.40401336230541907,3,0.0
20703,-0.40401336230541907,3,0.0
20704,-0.14606298214674224,14,0.7857142857142857
20705,-0.40401336230541907,3,0.0
20706,-0.2886640220182076,20,0.15
20708,-0.5362920729120276,15,0.0
20709,-0.41331689116598397,3,0.0
20710,-0.41331689116598397,3,0.0
20716,-0.4086378797657248,3,0.0
20717,-0.5365473416562699,19,0.0
20718,-0.4085531731734693,3,0.0
20719,-0.4085531731734693,3,0.0
20720,-0.5322653146094574,12,0.0
20721,-0.41331689116598397,3,0.0
20722,-0.41331689116598397,3,0.0
20723,-0.40832102662350434,3,0.0
20724,-0.40832102662350434,3,0.0
20725,-0.40832102662350434,3,0.0
20726,-0.3228758302664544,13,0.07692307692307693
20727,-0.4156362212577788,3,0.0
20728,-0.4156362212577788,3,0.0
20729,-0.4156362212577788,3,0.0
20730,-0.4156362212577788,3,0.0
20731,-0.40398933973352325,3,0.0
20732,-0.40398933973352325,3,0.0
20733,-0.5329750171229233,13,0.0
20734,-0.4123455065958567,3,0.0
20735,-0.4123455065958567,3,0.0
20736,-0.4123455065958567,3,0.0
20737,-0.4123455065958567,3,0.0
20738,-0.4123455065958567,3,0.0
20739,-0.40401336230541907,3,0.0
20740,-0.40401336230541907,3,0.0
20741,-0.40429283024874546,3,0.0
20742,-0.40429283024874546,3,0.0
20744,-0.406385839125939,3,0.0
20745,-0.406385839125939,3,0.0
20746,-0.406385839125939,3,0.0
20747,-0.406385839125939,3,0.0
20748,-0.406385839125939,3,0.0
20749,-0.406385839125939,3,0.0
20750,-0.406385839125939,3,0.0
20751,-0.406385839125939,3,0.0
20752,-0.406385839125939,3,0.0
20753,-0.406385839125939,3,0.0
20754,-0.406385839125939,3,0.0
20755,-0.406385839125939,3,0.0
20756,-0.4036177777347193,3,0.0
20757,-0.4036177777347193,3,0.0
20758,-0.4036177777347193,3,0.0
20759,-0.40649782575472754,3,0.0
20760,-0.40649782575472754,3,0.0
20761,-0.40649782575472754,3,0.0
20762,-0.40785431824049273,3,0.0
20765,-0.40398933973352325,3,0.0
20766,-0.40398933973352325,3,0.0
20767,-0.5329750171229233,13,0.0
20769,-0.4049671387635468,3,0.0
20770,-0.4043512280340582,3,0.0
20771,-0.3188580352804837,20,0.05
20775,-0.411154138069414,3,0.0
20776,-0.411154138069414,3,0.0
20777,-0.3434145382831568,19,0.05263157894736842
20778,-0.5329750171229233,13,0.0
20779,-0.20833095578369057,3,0.6666666666666666
20780,-0.407753262368122,3,0.0
20781,-0.407753262368122,3,0.0
20782,-0.407753262368122,3,0.0
20783,-0.407753262368122,3,0.0
20784,-0.407753262368122,3,0.0
20785,-0.407753262368122,3,0.0
20786,-0.5329750171229233,13,0.0
20788,-0.5365475407488016,19,0.0
20789,-0.407753262368122,3,0.0
20790,-0.4604207116270741,5,0.0
20791,-0.407753262368122,3,0.0
20792,-0.407753262368122,3,0.0
20793,-0.46023932267703305,5,0.0
20794,-0.4058578191073579,3,0.0
20795,-0.5329798824167489,14,0.0
20796,-0.46051958527637166,5,0.0
20797,-0.4058578191073579,3,0.0
20798,-0.4058578191073579,3,0.0
20800,-0.4037417572004679,3,0.0
20802,-0.4123455065958567,3,0.0
20804,-0.4072852420051287,3,0.0
20806,-0.40832102662350434,3,0.0
20807,-0.40832102662350434,3,0.0
20808,-0.40832102662350434,3,0.0
20810,-0.40649782575472754,3,0.0
20811,-0.407753262368122,3,0.0
20814,-0.4049671387635468,3,0.0
20816,-0.46771976609311094,3,0.0
20818,-0.4086378797657248,3,0.0
20819,-0.5322653146094574,12,0.0
20821,-0.536547288926799,18,0.0
20822,-0.46771976609311094,3,0.0
20826,-0.4123455065958567,3,0.0
20829,-0.2629320966443145,3,0.3333333333333333
20830,-0.40497606261440716,3,0.0
20831,-0.21603304547215924,3,0.6666666666666666
20833,-0.5329750171229233,13,0.0
20834,-0.536547288926799,18,0.0
20835,-0.40398933973352325,3,0.0
20836,-0.40398933973352325,3,0.0
20837,-0.40398933973352325,3,0.0
20838,-0.5329843521583211,14,0.0
20839,-0.4123455065958567,3,0.0
20840,-0.4156362212577788,3,0.0
20842,-0.4127348162106526,3,0.0
20843,-0.4091259563735942,3,0.0
20845,-0.407753262368122,3,0.0
20847,-0.40497606261440716,3,0.0
20850,-0.411154138069414,3,0.0
20851,-0.2268038992316767,3,0.6666666666666666
20852,-0.4156362212577788,3,0.0
20853,-0.4086378797657248,3,0.0
20854,-0.4086378797657248,3,0.0
20856,-0.4086378797657248,3,0.0
20857,-0.40973265073160176,3,0.0
20858,-0.40973265073160176,3,0.0
20859,-0.23842413479045266,20,0.35
20862,-0.2571549744150526,14,0.35714285714285715
20863,-0.2547168282137583,3,0.3333333333333333
20865,-0.5417197827882455,20,0.0
20866,-0.407753262368122,3,0.0
20867,-0.407753262368122,3,0.0
20868,-0.20346094085159938,3,0.6666666666666666
20869,-0.40649782575472754,3,0.0
20870,-0.30322197594288397,19,0.10526315789473684
20871,-0.4086378797657248,3,0.0
20873,-0.4086378797657248,3,0.0
20875,-0.17071192433811955,3,0.6666666666666666
20876,-0.406385839125939,3,0.0
20877,-0.4091259563735942,3,0.0
20878,-0.4091259563735942,3,0.0
20879,-0.407753262368122,3,0.0
20880,-0.20921562798707904,3,0.6666666666666666
20881,-0.5362920729120276,15,0.0
20883,0.12643003086083654,3,1.0
20884,-0.46771976609311094,3,0.0
20885,-0.46771976609311094,3,0.0
20886,-0.46771976609311094,3,0.0
20887,-0.4037417572004679,3,0.0
20889,-0.40398933973352325,3,0.0
20891,-0.3028510857887035,14,0.14285714285714285
20892,-0.2973835763776381,20,0.1
20893,-0.34927270675871913,13,0.07692307692307693
20894,-0.5360590139001994,14,0.0
20896,-0.3115985358341153,15,0.13333333333333333
20898,-0.5376443410578571,20,0.0
20900,-0.5376443410578571,20,0.0
20901,-0.5376443410578571,20,0.0
20903,-0.5365925711698808,17,0.0
20904,-0.5363452406310631,15,0.0
20905,-0.35394447820420544,17,0.058823529411764705
20906,-0.5362510330735198,12,0.0
20907,-0.5332417563890006,11,0.0
20908,-0.5363452406310631,15,0.0
20909,-0.481863406366263,3,0.0
20910,-0.5329750171229233,13,0.0
20911,-0.5370171392214077,22,0.0
20913,-0.5376443410578571,20,0.0
20914,-0.5376443410578571,20,0.0
20915,-0.5376443410578571,20,0.0
20916,-0.3271242953857048,15,0.06666666666666667
20917,-0.29358668307798635,20,0.1
20918,-0.5365925711698808,17,0.0
20919,-0.24087116047205973,15,0.3333333333333333
20920,-0.350359896670253,13,0.07692307692307693
20921,-0.5365925711698808,17,0.0
20922,-0.5365925711698808,17,0.0
20923,-0.5382511434306495,26,0.0
20924,-0.5365925711698808,17,0.0
20925,-0.5373005146705188,13,0.0
20926,-0.2999997566547029,20,0.1
20927,-0.3230195935324858,20,0.05
20928,-0.5373005146705188,13,0.0
20929,-0.5332417563890006,11,0.0
20930,-0.3186156908246646,26,0.07692307692307693
20931,-0.5376443410578571,20,0.0
20932,-0.5376443410578571,20,0.0
20934,-0.481863406366263,3,0.0
20958,-0.53852358328966,15,0.0
20995,-0.5363452406310631,15,0.0
20996,-0.3373706801381371,15,0.06666666666666667
20997,-0.3595798565904633,17,0.058823529411764705
20998,-0.5363452406310631,15,0.0
20999,-0.5363452406310631,15,0.0
21003,-0.5363452406310631,15,0.0
21004,-0.5376439991685718,19,0.0
21005,-0.5363452406310631,15,0.0
21006,-0.5373005146705188,13,0.0
21007,-0.5363452406310631,15,0.0
21008,-0.5363452406310631,15,0.0
21010,-0.5430535879547408,21,0.0
21011,-0.5492676120280494,18,0.0
21012,-0.3595798565904633,17,0.058823529411764705
21013,-0.481863406366263,3,0.0
21014,-0.4058578191073579,3,0.0
21015,-0.5363452406310631,15,0.0
21016,-0.481863406366263,3,0.0
21017,-0.5363452406310631,15,0.0
21018,-0.317702983341485,13,0.07692307692307693
21019,-0.5373005146705188,13,0.0
21020,-0.3202009231900697,15,0.06666666666666667
21022,-0.5374323438458511,18,0.0
21023,-0.5374323438458511,18,0.0
21024,-0.5374323438458511,18,0.0
21025,-0.5373005146705188,13,0.0
21029,-0.5365925711698808,17,0.0
21030,-0.5362510330735198,12,0.0
21031,-0.5329750171229233,13,0.0
21032,-0.5362510330735198,12,0.0
21033,-0.5365925711698808,17,0.0
21035,-0.5365925711698808,17,0.0
21036,-0.35065038897724554,15,0.06666666666666667
21037,-0.5365925711698808,17,0.0
21038,-0.5373005146705188,13,0.0
21040,-0.536547288926799,18,0.0
21041,-0.5363452406310631,15,0.0
21042,-0.46771976609311094,3,0.0
21043,-0.46771976609311094,3,0.0
21044,-0.46771976609311094,3,0.0
21046,-0.5363452406310631,15,0.0
21048,-0.5374323438458511,18,0.0
21050,-0.5374323438458511,18,0.0
21053,-0.5371291960310584,19,0.0
21054,-0.28370856518382986,19,0.15789473684210525
21055,-0.34398170133235095,19,0.05263157894736842
21057,-0.5374323438458511,18,0.0
21059,-0.5374323438458511,18,0.0
21062,-0.536547288926799,18,0.0
21063,-0.5363452406310631,15,0.0
21064,-0.5374323438458511,18,0.0
21065,-0.5371255517609244,17,0.0
21066,-0.536547288926799,18,0.0
21068,-0.536547288926799,18,0.0
21070,-0.5374323438458511,18,0.0
21074,-0.33048472704400805,12,0.08333333333333333
21075,-0.5329750171229233,13,0.0
21077,-0.5373005146705188,13,0.0
21078,-0.33715863463557183,13,0.07692307692307693
21083,-0.5363452406310631,15,0.0
21086,-0.5362510330735198,12,0.0
21087,-0.23041756009698497,18,0.3888888888888889
21088,-0.5374323438458511,18,0.0
21089,-0.3398556831395174,19,0.05263157894736842
21093,-0.32589996206147503,15,0.06666666666666667
21094,-0.5362510330735198,12,0.0
21095,-0.5363452406310631,15,0.0
21097,-0.5374323438458511,18,0.0
21098,-0.2951788106434207,13,0.15384615384615385
21101,-0.5363452406310631,15,0.0
21102,-0.5363452406310631,15,0.0
21104,-0.5362510330735198,12,0.0
21106,-0.5363452406310631,15,0.0
21107,-0.35245876615636035,15,0.06666666666666667
21110,-0.33176203035562946,18,0.05555555555555555
21111,-0.33176203035562946,18,0.05555555555555555
21112,-0.46771976609311094,3,0.0
21113,-0.46771976609311094,3,0.0
21114,-0.46771976609311094,3,0.0
21115,-0.5371000143989764,18,0.0
21117,-0.24495669209013418,3,0.3333333333333333
21118,-0.5363452406310631,15,0.0
21119,-0.5363678401837464,16,0.0
21121,-0.5363452406310631,15,0.0
21122,-0.5363452406310631,15,0.0
21123,-0.5362510330735198,12,0.0
21124,-0.481863406366263,3,0.0
21125,-0.35065038897724554,15,0.06666666666666667
21126,-0.5332417563890006,11,0.0
21127,-0.5363452406310631,15,0.0
21131,-0.5363452406310631,15,0.0
21132,-0.481863406366263,3,0.0
21134,-0.5360590139001994,14,0.0
21135,-0.481863406366263,3,0.0
21136,-0.481863406366263,3,0.0
21138,-0.5322653146094574,12,0.0
21140,-0.5384472772798895,14,0.0
21141,-0.5373005146705188,13,0.0
21142,-0.5329750171229233,13,0.0
21143,-0.5360590139001994,14,0.0
21144,-0.5362510330735198,12,0.0
21145,-0.5374323438458511,18,0.0
21146,-0.5322653146094574,12,0.0
21148,-0.5430272623960966,19,0.0
21149,-0.27257816592737594,13,0.23076923076923078
21150,-0.2791185847483513,22,0.18181818181818182
21153,-0.5363452406310631,15,0.0
21154,-0.5360590139001994,14,0.0
21155,-0.5455188177860923,22,0.0
21156,-0.5360590139001994,14,0.0
21157,-0.5365925711698808,17,0.0
21158,-0.5363678401837464,16,0.0
21160,-0.5363678401837464,16,0.0
21162,-0.5455188177860923,22,0.0
21163,-0.5322653146094574,12,0.0
21165,-0.5362920729120276,15,0.0
21167,-0.5362510330735198,12,0.0
21168,-0.3597590076753014,28,0.03571428571428571
21169,-0.14382769088786315,22,0.7272727272727273
21171,-0.17324057185101865,12,0.75
21172,-0.545515527964305,21,0.0
21173,-0.35082619988305314,21,0.047619047619047616
21174,-0.5373005146705188,13,0.0
21175,-0.4034680421147144,3,0.0
21176,-0.4034680421147144,3,0.0
21177,-0.4034680421147144,3,0.0
21178,-0.5365469867906261,19,0.0
21179,-0.4034680421147144,3,0.0
21180,-0.4034680421147144,3,0.0
21181,-0.5329747239532895,14,0.0
21182,-0.4034680421147144,3,0.0
21183,-0.4034680421147144,3,0.0
21184,-0.40429283024874546,3,0.0
21185,-0.40429283024874546,3,0.0
21186,-0.40429283024874546,3,0.0
21187,-0.5366359454796981,20,0.0
21188,-0.40429283024874546,3,0.0
21189,-0.40429283024874546,3,0.0
21190,-0.5371011190750726,19,0.0
21191,-0.5469233371152236,25,0.0
21192,-0.5332417563890006,11,0.0
21194,-0.5362510330735198,12,0.0
21195,-0.30614374754241375,20,0.1
21196,-0.4156362212577788,3,0.0
21197,-0.4156362212577788,3,0.0
21198,-0.4156362212577788,3,0.0
21199,-0.29404563273285905,20,0.1
21200,-0.4156362212577788,3,0.0
21201,-0.4156362212577788,3,0.0
21202,-0.4156362212577788,3,0.0
21203,-0.27274916661802545,14,0.2857142857142857
21204,-0.4156362212577788,3,0.0
21205,-0.4156362212577788,3,0.0
21206,-0.4156362212577788,3,0.0
21207,-0.4156362212577788,3,0.0
21208,-0.4156362212577788,3,0.0
21209,-0.4156362212577788,3,0.0
21210,-0.4156362212577788,3,0.0
21211,-0.4156362212577788,3,0.0
21212,-0.4156362212577788,3,0.0
21213,-0.4156362212577788,3,0.0
21214,-0.4156362212577788,3,0.0
21215,-0.4156362212577788,3,0.0
21216,-0.4156362212577788,3,0.0
21217,-0.4156362212577788,3,0.0
21218,-0.4156362212577788,3,0.0
21219,-0.4156362212577788,3,0.0
21220,-0.4156362212577788,3,0.0
21221,-0.4156362212577788,3,0.0
21222,-0.4156362212577788,3,0.0
21223,-0.4156362212577788,3,0.0
21224,-0.4156362212577788,3,0.0
21225,-0.4156362212577788,3,0.0
21226,-0.27754108763459795,19,0.2631578947368421
21227,-0.4156362212577788,3,0.0
21228,-0.4156362212577788,3,0.0
21229,-0.4156362212577788,3,0.0
21230,-0.4156362212577788,3,0.0
21231,-0.4156362212577788,3,0.0
21232,-0.4156362212577788,3,0.0
21233,-0.4156362212577788,3,0.0
21234,-0.4156362212577788,3,0.0
21235,-0.4156362212577788,3,0.0
21236,-0.4156362212577788,3,0.0
21237,-0.4156362212577788,3,0.0
21238,-0.4156362212577788,3,0.0
21239,-0.4156362212577788,3,0.0
21240,-0.4156362212577788,3,0.0
21241,-0.4156362212577788,3,0.0
21242,-0.4156362212577788,3,0.0
21243,-0.4156362212577788,3,0.0
21244,-0.4156362212577788,3,0.0
21245,-0.4156362212577788,3,0.0
21246,-0.4156362212577788,3,0.0
21247,-0.4156362212577788,3,0.0
21248,-0.4156362212577788,3,0.0
21249,-0.4156362212577788,3,0.0
21250,-0.4156362212577788,3,0.0
21251,-0.4156362212577788,3,0.0
21252,-0.4156362212577788,3,0.0
21253,-0.4156362212577788,3,0.0
21254,-0.4156362212577788,3,0.0
21255,-0.4156362212577788,3,0.0
21256,-0.4156362212577788,3,0.0
21257,-0.4156362212577788,3,0.0
21258,-0.4156362212577788,3,0.0
21259,-0.4156362212577788,3,0.0
21260,-0.4156362212577788,3,0.0
21261,-0.4156362212577788,3,0.0
21262,-0.4156362212577788,3,0.0
21263,-0.4156362212577788,3,0.0
21264,-0.4156362212577788,3,0.0
21265,-0.4156362212577788,3,0.0
21266,-0.4156362212577788,3,0.0
21267,-0.4156362212577788,3,0.0
21268,-0.4156362212577788,3,0.0
21269,-0.4156362212577788,3,0.0
21270,-0.4156362212577788,3,0.0
21271,-0.4156362212577788,3,0.0
21272,-0.4156362212577788,3,0.0
21273,-0.4156362212577788,3,0.0
21274,-0.4156362212577788,3,0.0
21275,-0.4156362212577788,3,0.0
21276,-0.545515527964305,21,0.0
21280,-0.545515527964305,21,0.0
21281,-0.21876613646304674,21,0.47619047619047616
21282,-0.5459231152984462,27,0.0
21283,-0.45160149157499846,3,0.0
21284,-0.5365472310809176,19,0.0
21286,-0.545515527964305,21,0.0
21289,-0.5373005146705188,13,0.0
21290,-0.545515527964305,21,0.0
21291,-0.5329750171229233,13,0.0
21292,-0.545515527964305,21,0.0
21293,-0.5365925711698808,17,0.0
21295,-0.545515527964305,21,0.0
21296,-0.5365925711698808,17,0.0
21299,-0.5370461853816543,15,0.0
21301,-0.3467476995884266,21,0.047619047619047616
21302,-0.545515527964305,21,0.0
21304,-0.4034680421147144,3,0.0
21305,-0.46023932267703305,5,0.0
21306,-0.4034680421147144,3,0.0
21307,-0.4034680421147144,3,0.0
21308,-0.46023932267703305,5,0.0
21309,-0.302100710072437,21,0.09523809523809523
21312,-0.30255428570787507,13,0.15384615384615385
21313,-0.5322653146094574,12,0.0
21314,-0.5363452406310631,15,0.0
21315,-0.545515527964305,21,0.0
21316,-0.350359896670253,13,0.07692307692307693
21317,-0.33299191415100454,21,0.047619047619047616
21318,-0.5365925711698808,17,0.0
21319,-0.5329750171229233,13,0.0
21322,-0.5365925711698808,17,0.0
21324,-0.5322653146094574,12,0.0
21326,-0.545515527964305,21,0.0
21327,-0.5371000143989764,18,0.0
21329,-0.5374115564228193,17,0.0
21331,-0.545515527964305,21,0.0
21332,-0.5372320665420821,23,0.0
21333,-0.5329750171229233,13,0.0
21336,-0.545515527964305,21,0.0
21337,-0.2835987158464239,15,0.13333333333333333
21338,-0.350359896670253,13,0.07692307692307693
21340,-0.3128471443843857,21,0.09523809523809523
21343,-0.5373005146705188,13,0.0
21344,-0.5365925711698808,17,0.0
21347,-0.545515527964305,21,0.0
21348,-0.5376443410578571,20,0.0
21350,-0.5376443410578571,20,0.0
21352,-0.5329750171229233,13,0.0
21353,-0.5376443410578571,20,0.0
21355,-0.5363678401837464,16,0.0
21360,-0.5376443410578571,20,0.0
21363,-0.5365925711698808,17,0.0
21364,-0.5329750171229233,13,0.0
21365,-0.5363452406310631,15,0.0
21366,-0.5376443410578571,20,0.0
21367,-0.5329750171229233,13,0.0
21368,-0.5362510330735198,12,0.0
21370,-0.35065038897724554,15,0.06666666666666667
21372,-0.5376443410578571,20,0.0
21373,-0.536547288926799,18,0.0
21375,-0.5363452406310631,15,0.0
21377,-0.5376443410578571,20,0.0
21378,-0.31614281125511806,13,0.07692307692307693
21380,-0.35366459858039573,20,0.05
21383,-0.5376443410578571,20,0.0
21385,-0.5376443410578571,20,0.0
21387,-0.4037417572004679,3,0.0
21388,-0.4037417572004679,3,0.0
21389,-0.4037417572004679,3,0.0
21390,-0.4037417572004679,3,0.0
21391,-0.5366358876088474,20,0.0
21392,-0.4037417572004679,3,0.0
21393,-0.4037417572004679,3,0.0
21394,-0.4037417572004679,3,0.0
21395,-0.4037417572004679,3,0.0
21396,-0.4037417572004679,3,0.0
21397,-0.4037417572004679,3,0.0
21398,-0.4037417572004679,3,0.0
21399,-0.4037417572004679,3,0.0
21400,-0.3184621878981598,20,0.05
21401,-0.4037417572004679,3,0.0
21402,-0.4037417572004679,3,0.0
21403,-0.4037417572004679,3,0.0
21404,-0.5322653146094574,12,0.0
21405,-0.5376443410578571,20,0.0
21407,-0.5365925711698808,17,0.0
21409,-0.5373005146705188,13,0.0
21411,-0.5376443410578571,20,0.0
21413,-0.5376443410578571,20,0.0
21414,-0.32374250847951347,25,0.04
21415,-0.5376443410578571,20,0.0
21416,-0.411154138069414,3,0.0
21417,-0.411154138069414,3,0.0
21418,-0.411154138069414,3,0.0
21419,-0.411154138069414,3,0.0
21420,-0.411154138069414,3,0.0
21421,-0.40649782575472754,3,0.0
21422,-0.40649782575472754,3,0.0
21423,-0.40649782575472754,3,0.0
21424,-0.40649782575472754,3,0.0
21425,-0.40649782575472754,3,0.0
21426,-0.40649782575472754,3,0.0
21427,-0.40649782575472754,3,0.0
21428,-0.40649782575472754,3,0.0
21429,-0.5376443410578571,20,0.0
21433,-0.5322653146094574,12,0.0
21434,-0.5363678401837464,16,0.0
21436,-0.5371000143989764,18,0.0
21438,-0.5376443410578571,20,0.0
21439,-0.40429283024874546,3,0.0
21440,-0.46024878610885933,5,0.0
21441,-0.40429283024874546,3,0.0
21442,-0.5365472234753605,19,0.0
21443,-0.34717475089407185,11,0.09090909090909091
21444,-0.5363452406310631,15,0.0
21445,-0.5363452406310631,15,0.0
21446,-0.5332417563890006,11,0.0
21448,-0.4072852420051287,3,0.0
21449,-0.407753262368122,3,0.0
21450,-0.407753262368122,3,0.0
21451,-0.407753262368122,3,0.0
21452,-0.407753262368122,3,0.0
21453,-0.407753262368122,3,0.0
21454,-0.407753262368122,3,0.0
21455,-0.407753262368122,3,0.0
21456,-0.407753262368122,3,0.0
21457,-0.407753262368122,3,0.0
21458,-0.31366042476647893,20,0.05
21459,-0.5363452406310631,15,0.0
21461,-0.2835987158464239,15,0.13333333333333333
21462,-0.5376443410578571,20,0.0
21463,-0.3223248068988777,19,0.05263157894736842
21467,-0.5376443410578571,20,0.0
21468,-0.21028551996169176,20,0.45
21470,-0.18791518265833979,20,0.55
21471,-0.5376443410578571,20,0.0
21473,-0.5373005146705188,13,0.0
21474,-0.5376443410578571,20,0.0
21475,-0.5373005146705188,13,0.0
21478,-0.5376443410578571,20,0.0
21480,-0.5360590139001994,14,0.0
21481,-0.30687018465379373,13,0.15384615384615385
21482,-0.5363452406310631,15,0.0
21483,-0.5382511434306495,26,0.0
21484,-0.5376443410578571,20,0.0
21486,-0.4036177777347193,3,0.0
21487,-0.4036177777347193,3,0.0
21489,-0.2684006047476925,13,0.23076923076923078
21490,-0.5322653146094574,12,0.0
21491,-0.5376443410578571,20,0.0
21493,-0.17342083565866565,20,0.6
21494,-0.3103471588449764,20,0.1
21495,-0.5376443410578571,20,0.0
21496,-0.5362920729120276,15,0.0
21497,-0.32150877669615263,13,0.07692307692307693
21498,-0.3456223644970993,26,0.038461538461538464
21499,0.019612927445717014,3,1.0
21500,-0.40556855733465264,3,0.0
21501,-0.40556855733465264,3,0.0
21502,-0.40556855733465264,3,0.0
21503,-0.40556855733465264,3,0.0
21504,-0.40556855733465264,3,0.0
21505,-0.48119689633608576,3,0.0
21506,-0.4091259563735942,3,0.0
21507,-0.4091259563735942,3,0.0
21508,-0.4091259563735942,3,0.0
21509,-0.5376443410578571,20,0.0
21510,-0.5376443410578571,20,0.0
